	num_hrefs	num_imgs	num_videos	num_keywords	is_weekend	global_rate_positive_words	title_subjectivity	channel	shares
24559	25.0	0.0	22.0	6.0	0.0	0.0227848101266	0.334415584416	entertainment	5400
24560	7.0	1.0	0.0	9.0	0.0	0.012987012987	1.0	world	815
24561	2.0	0.0	0.0	7.0	0.0	0.0335570469799	0.33333333333299997	entertainment	3800
24562	11.0	1.0	0.0	8.0	0.0	0.0561674008811	0.2	business	1500
24563	12.0	2.0	0.0	5.0	0.0	0.059483726150400006	0.2	business	5200
24564	28.0	108.0	0.0	9.0	0.0	0.053014973694900006	0.0	lifestyle	2300
24565	13.0	4.0	1.0	10.0	0.0	0.041184041184	0.0	business	779
24566	7.0	2.0	0.0	9.0	0.0	0.0396475770925	0.0	world	1500
24567	8.0	1.0	0.0	6.0	0.0	0.070796460177	0.498106060606	tech	1200
24568	19.0	12.0	0.0	10.0	0.0	0.0728291316527	0.5	lifestyle	6000
24569	21.0	2.0	1.0	10.0	0.0	0.0404521118382	0.0	tech	2500
24570	11.0	1.0	0.0	10.0	0.0	0.0276679841897	0.0	world	988
24571	8.0	1.0	2.0	8.0	0.0	0.0371134020619	0.366666666667	world	1100
24572	21.0	2.0	8.0	4.0	0.0	0.0153846153846	0.284848484848	world	1100
24573	15.0	1.0	1.0	7.0	0.0	0.04794520547949999	0.0	tech	3600
24574	2.0	1.0	0.0	6.0	0.0	0.053892215568900004	0.0	entertainment	1600
24575	7.0	1.0	0.0	6.0	0.0	0.0265017667845	1.0	business	1300
24576	10.0	2.0	0.0	5.0	0.0	0.0295857988166	0.4	tech	1000
24577	16.0	16.0	0.0	10.0	0.0	0.0544858664482	1.0	tech	1600
24578	11.0	1.0	0.0	9.0	0.0	0.031746031746	0.0	world	905
24579	17.0	8.0	0.0	7.0	0.0	0.0333333333333	0.278571428571	lifestyle	20500
24580	4.0	1.0	0.0	6.0	0.0	0.06	0.7	tech	1100
24581	7.0	2.0	0.0	5.0	0.0	0.0560165975104	0.0	world	3500
24582	14.0	10.0	1.0	8.0	0.0	0.043280182232300006	0.4	lifestyle	1800
24583	14.0	1.0	10.0	7.0	0.0	0.046793760831900004	0.5	business	1900
24584	12.0	1.0	0.0	8.0	0.0	0.0431738623104	0.0	social_media	1700
24585	9.0	13.0	0.0	6.0	0.0	0.0433145009416	0.33333333333299997	tech	3600
24586	7.0	2.0	1.0	6.0	0.0	0.0326530612245	0.288888888889	world	1300
24587	80.0	28.0	0.0	8.0	0.0	0.036011080332400004	0.0	lifestyle	16600
24588	11.0	5.0	2.0	5.0	0.0	0.0240740740741	0.0	world	3200
24589	4.0	1.0	0.0	3.0	0.0	0.0522648083624	0.277272727273	business	1700
24590	15.0	6.0	0.0	7.0	1.0	0.054006968641099995	0.5	tech	3300
24591	18.0	9.0	0.0	8.0	1.0	0.030567685589499998	1.0	lifestyle	8700
24592	19.0	3.0	0.0	10.0	1.0	0.0365296803653	0.0	tech	2800
24593	12.0	1.0	0.0	7.0	1.0	0.0598885793872	0.0	tech	2600
24594	3.0	0.0	2.0	10.0	1.0	0.022950819672099998	0.4	entertainment	1500
24595	53.0	25.0	0.0	10.0	1.0	0.0583501006036	0.0	lifestyle	3200
24596	5.0	1.0	0.0	9.0	1.0	0.0343642611684	0.0	entertainment	1600
24597	30.0	1.0	0.0	10.0	1.0	0.06512605042019999	0.65	world	1200
24598	7.0	13.0	0.0	8.0	1.0	0.04398260029	0.666666666667	tech	4000
24599	5.0	1.0	0.0	9.0	1.0	0.0503144654088	0.0	world	969
24600	13.0	2.0	26.0	10.0	1.0	0.0388219544846	0.5	entertainment	2200
24601	19.0	21.0	0.0	10.0	1.0	0.0364372469636	0.0	lifestyle	3500
24602	0.0	13.0	0.0	9.0	1.0	0.0	0.9	entertainment	1800
24603	27.0	1.0	3.0	5.0	1.0	0.0490331491713	0.0	entertainment	1300
24604	12.0	1.0	0.0	5.0	1.0	0.026731470230900004	0.0	world	851
24605	13.0	4.0	6.0	10.0	1.0	0.043771043771	0.0	lifestyle	29200
24606	24.0	8.0	0.0	10.0	1.0	0.0636630754163	0.5972222222219999	lifestyle	2700
24607	13.0	1.0	0.0	10.0	1.0	0.0434227330779	0.0	world	2500
24608	24.0	2.0	1.0	6.0	1.0	0.0679916317992	0.207070707071	entertainment	1800
24609	66.0	1.0	5.0	8.0	1.0	0.028230184582000002	0.0	world	4900
24610	11.0	1.0	0.0	9.0	1.0	0.015717092337899998	0.1	world	1900
24611	4.0	1.0	1.0	6.0	1.0	0.04	0.666666666667	entertainment	825
24612	46.0	111.0	2.0	7.0	1.0	0.0520415388246	0.535714285714	lifestyle	20400
24613	20.0	16.0	0.0	8.0	1.0	0.0342857142857	1.0	lifestyle	5600
24614	1.0	0.0	2.0	6.0	1.0	0.053254437869800005	0.5875	entertainment	18100
24615	4.0	1.0	0.0	8.0	1.0	0.052631578947400004	0.0	lifestyle	1300
24616	19.0	1.0	1.0	7.0	1.0	0.033707865168499995	1.0	world	4000
24617	15.0	3.0	1.0	10.0	1.0	0.042654028436000004	0.5	tech	5600
24618	1.0	1.0	1.0	3.0	1.0	0.05	0.0	lifestyle	2100
24619	0.0	0.0	2.0	8.0	1.0	0.0363636363636	0.6	lifestyle	989
24620	2.0	3.0	0.0	7.0	1.0	0.0254237288136	0.5	tech	3700
24621	24.0	4.0	0.0	5.0	1.0	0.0587064676617	0.0	business	3500
24622	15.0	1.0	0.0	7.0	1.0	0.0709459459459	0.25	business	2000
24623	20.0	1.0	1.0	8.0	1.0	0.030518819939000002	0.0	entertainment	3100
24624	5.0	0.0	2.0	10.0	1.0	0.06030150753769999	0.0	entertainment	1500
24625	36.0	1.0	3.0	7.0	1.0	0.0266940451745	0.0	business	5500
24626	14.0	1.0	0.0	6.0	1.0	0.0404858299595	0.0	business	3400
24627	10.0	1.0	0.0	7.0	1.0	0.056838365897000004	0.0	business	12700
24628	6.0	1.0	0.0	10.0	1.0	0.0516252390057	0.75	tech	5300
24629	21.0	8.0	1.0	7.0	1.0	0.036756756756800006	0.0	lifestyle	884
24630	5.0	0.0	1.0	5.0	1.0	0.0134529147982	0.666666666667	world	1000
24631	6.0	1.0	0.0	5.0	1.0	0.025263157894700003	0.538461538462	world	1100
24632	4.0	0.0	1.0	10.0	1.0	0.020979020979	0.0	world	3600
24633	2.0	0.0	2.0	6.0	1.0	0.08988764044939998	0.0	lifestyle	2400
24634	6.0	1.0	2.0	9.0	1.0	0.047297297297300006	0.0	lifestyle	846
24635	29.0	5.0	8.0	4.0	0.0	0.041701417848199994	0.06666666666669999	entertainment	9200
24636	3.0	4.0	0.0	5.0	0.0	0.0252100840336	0.166666666667	world	1800
24637	1.0	0.0	2.0	5.0	0.0	0.035971223021599996	0.0	business	4800
24638	7.0	2.0	0.0	7.0	0.0	0.0581818181818	0.18888888888900002	tech	1700
24639	10.0	2.0	0.0	9.0	0.0	0.0467625899281	0.7	tech	1400
24640	10.0	1.0	0.0	4.0	0.0	0.0531561461794	0.33333333333299997	business	1400
24641	4.0	1.0	0.0	6.0	0.0	0.0303867403315	0.0	tech	1500
24642	7.0	1.0	0.0	6.0	0.0	0.050167224080300006	0.0	business	1100
24643	14.0	1.0	0.0	5.0	0.0	0.0295652173913	0.0	business	748
24644	3.0	1.0	1.0	6.0	0.0	0.054263565891500005	0.0	entertainment	903
24645	4.0	1.0	0.0	6.0	0.0	0.026627218934900002	0.0	world	765
24646	5.0	0.0	0.0	5.0	0.0	0.0114942528736	0.95	business	4700
24647	20.0	1.0	17.0	7.0	0.0	0.0248756218905	0.0	lifestyle	21400
24648	16.0	0.0	12.0	9.0	0.0	0.0272727272727	0.6	lifestyle	1300
24649	15.0	10.0	0.0	6.0	0.0	0.030674846625799997	1.0	lifestyle	31000
24650	13.0	1.0	0.0	7.0	0.0	0.034825870646800004	0.0	world	1300
24651	30.0	8.0	0.0	10.0	0.0	0.0588235294118	0.0	lifestyle	2900
24652	3.0	0.0	6.0	6.0	0.0	0.0684931506849	0.6	lifestyle	662
24653	13.0	4.0	1.0	5.0	0.0	0.0223804679552	0.65	world	1000
24654	20.0	15.0	2.0	7.0	0.0	0.0202380952381	0.35555555555600005	entertainment	96000
24655	11.0	1.0	0.0	6.0	0.0	0.0478723404255	0.0	world	1600
24656	6.0	5.0	1.0	10.0	0.0	0.0470588235294	0.393939393939	world	23800
24657	1.0	0.0	1.0	4.0	0.0	0.015625	0.45454545454499995	entertainment	1400
24658	6.0	0.0	2.0	10.0	0.0	0.038834951456300004	0.0	social_media	1600
24659	4.0	1.0	0.0	5.0	0.0	0.0300751879699	0.4	business	5200
24660	7.0	2.0	0.0	5.0	0.0	0.021857923497299998	0.125	business	1200
24661	0.0	18.0	0.0	10.0	0.0	0.0	0.0	world	1200
24662	5.0	1.0	3.0	10.0	0.0	0.0502958579882	0.0	tech	1100
24663	6.0	1.0	0.0	7.0	0.0	0.0314009661836	0.0	world	996
24664	16.0	3.0	0.0	5.0	0.0	0.037703513281900004	0.0	business	5800
24665	7.0	2.0	0.0	8.0	0.0	0.0333333333333	0.5	world	1400
24666	5.0	1.0	0.0	7.0	0.0	0.031746031746	0.0	entertainment	776
24667	9.0	1.0	0.0	10.0	0.0	0.032154340836	0.0	tech	1400
24668	10.0	11.0	1.0	6.0	0.0	0.0671140939597	0.288888888889	lifestyle	13400
24669	14.0	11.0	0.0	9.0	0.0	0.0197044334975	0.9	entertainment	6800
24670	4.0	1.0	0.0	5.0	0.0	0.0410209662716	1.0	entertainment	661
24671	3.0	1.0	1.0	10.0	0.0	0.0359281437126	0.1	tech	1100
24672	4.0	17.0	0.0	7.0	0.0	0.005494505494510001	0.0	world	674
24673	3.0	2.0	0.0	5.0	0.0	0.0223880597015	0.45454545454499995	tech	1100
24674	35.0	28.0	3.0	6.0	0.0	0.0472027972028	0.443939393939	entertainment	3900
24675	8.0	1.0	0.0	10.0	0.0	0.019607843137299998	0.45454545454499995	world	863
24676	8.0	1.0	1.0	10.0	0.0	0.018050541516200003	0.3	tech	1200
24677	9.0	2.0	0.0	8.0	0.0	0.05403645833330001	0.0	business	4800
24678	9.0	1.0	1.0	9.0	0.0	0.0248366013072	0.0	tech	879
24679	14.0	2.0	0.0	10.0	0.0	0.038659793814400004	0.54	world	917
24680	9.0	1.0	0.0	7.0	0.0	0.0306603773585	0.0	entertainment	883
24681	0.0	0.0	1.0	6.0	0.0	0.0	0.2	world	4300
24682	87.0	76.0	1.0	8.0	0.0	0.0373333333333	0.3	lifestyle	957
24683	0.0	26.0	0.0	10.0	0.0	0.0	0.5	entertainment	5700
24684	30.0	3.0	4.0	8.0	0.0	0.0437158469945	0.0	business	1000
24685	7.0	2.0	3.0	7.0	0.0	0.0354767184035	0.0	entertainment	1200
24686	7.0	2.0	1.0	8.0	0.0	0.0475	0.642857142857	tech	1300
24687	7.0	1.0	0.0	6.0	0.0	0.0434782608696	0.0	tech	5500
24688	22.0	21.0	1.0	10.0	0.0	0.0401002506266	0.0	lifestyle	1100
24689	8.0	1.0	0.0	4.0	0.0	0.0277777777778	0.288888888889	business	2700
24690	6.0	1.0	0.0	6.0	0.0	0.05035971223019999	0.0	world	1200
24691	5.0	0.0	1.0	8.0	0.0	0.0366972477064	0.0	tech	1500
24692	10.0	2.0	0.0	9.0	0.0	0.0314842578711	0.45454545454499995	world	1800
24693	6.0	1.0	1.0	9.0	0.0	0.020533880903499998	0.0	world	925
24694	3.0	25.0	0.0	7.0	0.0	0.044739022369499996	0.0	entertainment	1200
24695	7.0	1.0	0.0	8.0	0.0	0.06781914893619999	0.455555555556	lifestyle	3100
24696	15.0	4.0	0.0	6.0	0.0	0.0321199143469	0.5	business	3100
24697	3.0	3.0	0.0	4.0	0.0	0.019943019943	0.5	business	573
24698	7.0	1.0	0.0	6.0	0.0	0.0205479452055	0.0	business	787
24699	6.0	1.0	0.0	5.0	0.0	0.021052631578900003	0.45454545454499995	business	1400
24700	5.0	1.0	2.0	10.0	0.0	0.035120147874300005	0.0	tech	1500
24701	46.0	5.0	0.0	8.0	0.0	0.06732891832230001	0.3	lifestyle	2000
24702	11.0	1.0	0.0	10.0	0.0	0.0239316239316	0.0	tech	1200
24703	1.0	8.0	0.0	10.0	0.0	0.0323129251701	0.0	world	3000
24704	4.0	1.0	0.0	7.0	0.0	0.0586797066015	0.7272727272730001	tech	1200
24705	25.0	3.0	0.0	6.0	0.0	0.0439598476982	0.0	world	1000
24706	20.0	19.0	0.0	9.0	0.0	0.057591623036599995	0.55	lifestyle	11500
24707	11.0	3.0	0.0	8.0	0.0	0.0590909090909	0.25	lifestyle	1900
24708	5.0	1.0	0.0	2.0	0.0	0.0805687203791	0.0	social_media	930
24709	4.0	3.0	1.0	10.0	0.0	0.0364891518738	0.0	tech	3700
24710	8.0	2.0	0.0	6.0	0.0	0.0338078291815	0.288888888889	world	574
24711	14.0	0.0	11.0	10.0	0.0	0.045307443365699994	1.0	business	1200
24712	4.0	1.0	0.0	6.0	0.0	0.0185185185185	0.7	entertainment	403
24713	4.0	1.0	0.0	9.0	0.0	0.05050505050509999	0.5	social_media	4300
24714	7.0	1.0	0.0	10.0	0.0	0.0621118012422	0.4	social_media	11400
24715	7.0	51.0	3.0	4.0	0.0	0.0196825396825	0.25	entertainment	43700
24716	18.0	16.0	0.0	7.0	0.0	0.0287356321839	0.0	lifestyle	2200
24717	3.0	1.0	0.0	7.0	0.0	0.039419087136900004	0.616666666667	tech	1500
24718	56.0	55.0	0.0	10.0	0.0	0.021857923497299998	1.0	lifestyle	59000
24719	18.0	8.0	0.0	7.0	0.0	0.0358565737052	0.45	entertainment	3100
24720	4.0	1.0	2.0	7.0	0.0	0.0289256198347	0.0	tech	1300
24721	9.0	5.0	0.0	8.0	0.0	0.0505319148936	0.477272727273	tech	4700
24722	5.0	4.0	0.0	8.0	0.0	0.0477326968974	1.0	tech	5900
24723	20.0	18.0	1.0	7.0	0.0	0.0204678362573	0.366666666667	entertainment	24200
24724	6.0	3.0	1.0	7.0	0.0	0.043795620438	0.416666666667	tech	1800
24725	5.0	2.0	0.0	7.0	0.0	0.027247956403299998	1.0	social_media	964
24726	7.0	1.0	0.0	7.0	0.0	0.0405117270789	0.0	tech	1300
24727	40.0	0.0	19.0	7.0	0.0	0.0238907849829	0.0	lifestyle	754
24728	7.0	13.0	0.0	8.0	0.0	0.0301369863014	0.0	entertainment	768
24729	3.0	2.0	1.0	6.0	0.0	0.0479233226837	0.0	tech	1100
24730	4.0	1.0	0.0	9.0	0.0	0.036951501154699994	0.45454545454499995	entertainment	875
24731	7.0	1.0	0.0	9.0	0.0	0.0372492836676	0.0	tech	1300
24732	5.0	1.0	0.0	8.0	0.0	0.037037037037	0.0	business	1600
24733	11.0	2.0	0.0	5.0	0.0	0.0597014925373	0.0	world	1600
24734	6.0	0.0	26.0	5.0	0.0	0.055721393034800004	0.0	lifestyle	755
24735	4.0	3.0	1.0	6.0	0.0	0.037147102525999995	0.6	entertainment	962
24736	3.0	1.0	0.0	10.0	0.0	0.0613496932515	0.0	entertainment	1000
24737	4.0	6.0	0.0	10.0	0.0	0.0332829046899	0.2	lifestyle	3700
24738	10.0	6.0	1.0	10.0	0.0	0.0354430379747	1.0	entertainment	3000
24739	11.0	1.0	0.0	10.0	0.0	0.0514619883041	0.75	lifestyle	2200
24740	7.0	1.0	0.0	10.0	0.0	0.0521091811414	0.0	tech	5500
24741	22.0	1.0	0.0	10.0	0.0	0.0253878702398	0.0	social_media	1500
24742	49.0	1.0	26.0	4.0	0.0	0.0539739027284	0.0	entertainment	917
24743	43.0	6.0	2.0	6.0	0.0	0.016978922716600002	1.0	world	18200
24744	18.0	1.0	18.0	8.0	0.0	0.044502617801000004	0.0	lifestyle	3100
24745	2.0	0.0	2.0	7.0	0.0	0.0460526315789	0.0	entertainment	929
24746	5.0	1.0	0.0	6.0	0.0	0.0238907849829	0.0	business	897
24747	6.0	3.0	0.0	10.0	0.0	0.0189393939394	0.54	world	1200
24748	5.0	0.0	0.0	3.0	0.0	0.044444444444399996	0.45454545454499995	world	1100
24749	17.0	0.0	0.0	10.0	0.0	0.092	1.0	social_media	3000
24750	6.0	1.0	2.0	7.0	0.0	0.048048048048	1.0	tech	5100
24751	5.0	1.0	0.0	10.0	0.0	0.035587188612099994	0.0	world	4800
24752	11.0	1.0	0.0	4.0	0.0	0.0630407911001	0.8	world	1100
24753	18.0	12.0	0.0	6.0	0.0	0.0480769230769	0.6	lifestyle	1100
24754	17.0	3.0	1.0	6.0	0.0	0.062322946175600004	0.06666666666669999	social_media	2800
24755	7.0	1.0	0.0	6.0	0.0	0.035714285714300006	0.0	entertainment	976
24756	10.0	2.0	0.0	10.0	0.0	0.013793103448299999	1.0	tech	991
24757	6.0	12.0	0.0	6.0	0.0	0.0404685835996	0.3	tech	1500
24758	13.0	2.0	0.0	6.0	0.0	0.0597826086957	0.45454545454499995	social_media	5200
24759	8.0	1.0	0.0	4.0	0.0	0.0503144654088	0.0	business	1100
24760	5.0	1.0	0.0	6.0	0.0	0.0379746835443	1.0	world	855
24761	12.0	3.0	0.0	7.0	0.0	0.0240384615385	0.0	world	862
24762	8.0	1.0	0.0	6.0	0.0	0.036842105263199997	0.0	tech	1200
24763	5.0	0.0	1.0	6.0	0.0	0.043824701195199996	0.5	lifestyle	1100
24764	8.0	4.0	0.0	10.0	0.0	0.04525862068969999	0.0	world	1300
24765	5.0	1.0	1.0	6.0	0.0	0.0194805194805	0.05	world	3800
24766	3.0	3.0	0.0	5.0	0.0	0.0398406374502	0.8	social_media	1700
24767	3.0	1.0	6.0	7.0	0.0	0.0451127819549	0.125	tech	1700
24768	7.0	12.0	1.0	7.0	0.0	0.0505836575875	0.6	lifestyle	659
24769	5.0	1.0	0.0	6.0	0.0	0.0314465408805	0.0	business	1600
24770	4.0	3.0	0.0	5.0	0.0	0.0392609699769	0.0	world	1700
24771	24.0	12.0	0.0	8.0	0.0	0.0401396160558	0.0	lifestyle	5900
24772	4.0	0.0	0.0	6.0	0.0	0.0171673819742	0.0	tech	1600
24773	10.0	51.0	5.0	5.0	0.0	0.0259671436142	0.0	entertainment	1000
24774	5.0	1.0	0.0	4.0	0.0	0.039370078740199994	0.3	business	3500
24775	5.0	1.0	0.0	6.0	0.0	0.015625	0.0	business	2200
24776	1.0	12.0	0.0	8.0	0.0	0.0361990950226	0.33333333333299997	lifestyle	2000
24777	40.0	34.0	0.0	10.0	0.0	0.0321888412017	0.5	lifestyle	3400
24778	5.0	1.0	26.0	8.0	0.0	0.0613943808533	0.366666666667	entertainment	5100
24779	13.0	1.0	1.0	5.0	0.0	0.04055220017259999	1.0	business	778
24780	22.0	0.0	20.0	9.0	0.0	0.0239726027397	0.0	lifestyle	736
24781	5.0	1.0	0.0	8.0	0.0	0.0453539823009	0.0	business	2500
24782	24.0	21.0	1.0	7.0	0.0	0.034985422740500004	0.4	lifestyle	2200
24783	7.0	1.0	0.0	9.0	0.0	0.0466321243523	0.166666666667	entertainment	3900
24784	14.0	10.0	1.0	10.0	0.0	0.046296296296300006	0.5	lifestyle	875
24785	16.0	1.0	11.0	6.0	0.0	0.030487804878	0.4	lifestyle	807
24786	4.0	1.0	1.0	8.0	0.0	0.0609318996416	0.0	entertainment	6500
24787	15.0	0.0	1.0	7.0	0.0	0.0594059405941	0.57196969697	world	1100
24788	2.0	1.0	0.0	7.0	0.0	0.012658227848100001	0.666666666667	tech	1100
24789	0.0	1.0	1.0	10.0	0.0	0.047368421052599995	0.0	entertainment	5200
24790	5.0	1.0	0.0	6.0	0.0	0.0235849056604	0.0	business	889
24791	16.0	14.0	0.0	7.0	0.0	0.016393442623	0.0	world	1000
24792	56.0	0.0	51.0	8.0	0.0	0.0350404312668	0.5	lifestyle	3400
24793	9.0	1.0	18.0	4.0	0.0	0.0643611911623	0.825	entertainment	18600
24794	22.0	18.0	2.0	10.0	0.0	0.026767330130400002	0.0	entertainment	837
24795	3.0	1.0	0.0	6.0	0.0	0.0515021459227	0.21666666666700002	business	962
24796	3.0	1.0	4.0	5.0	0.0	0.0204081632653	0.54	social_media	1100
24797	11.0	1.0	0.0	4.0	0.0	0.0304659498208	0.0	business	1200
24798	8.0	1.0	0.0	6.0	0.0	0.038194444444400004	0.3	world	2000
24799	8.0	1.0	0.0	8.0	0.0	0.013586956521700002	0.0	world	9800
24800	9.0	3.0	0.0	9.0	0.0	0.0394366197183	0.0	tech	2400
24801	2.0	1.0	0.0	5.0	0.0	0.0334928229665	0.0	world	1400
24802	3.0	111.0	0.0	10.0	0.0	0.0537230340988	0.1	lifestyle	3000
24803	5.0	15.0	0.0	10.0	0.0	0.035815268614500004	0.3	world	3300
24804	5.0	2.0	0.0	10.0	0.0	0.0175	0.0	world	1400
24805	10.0	1.0	0.0	7.0	0.0	0.035573122529599994	0.0	business	1000
24806	3.0	1.0	1.0	8.0	0.0	0.0394736842105	0.277272727273	entertainment	2400
24807	8.0	0.0	1.0	6.0	0.0	0.0425531914894	0.45454545454499995	entertainment	1200
24808	4.0	1.0	25.0	6.0	0.0	0.0597402597403	1.0	entertainment	1200
24809	9.0	1.0	0.0	10.0	0.0	0.043243243243199996	0.0	business	2300
24810	8.0	1.0	0.0	4.0	0.0	0.023923444976099998	0.05	business	918
24811	8.0	0.0	1.0	7.0	0.0	0.0584615384615	0.25	world	874
24812	11.0	1.0	0.0	8.0	0.0	0.0441527446301	0.0	world	870
24813	19.0	1.0	0.0	7.0	0.0	0.0338709677419	0.666666666667	entertainment	6600
24814	10.0	1.0	0.0	8.0	0.0	0.0423620025674	0.33333333333299997	world	1200
24815	5.0	0.0	4.0	7.0	0.0	0.0369230769231	0.33333333333299997	business	1700
24816	13.0	3.0	0.0	7.0	0.0	0.023706896551700003	0.0	world	960
24817	21.0	4.0	1.0	6.0	0.0	0.013448607108499998	0.0	world	717
24818	8.0	1.0	0.0	10.0	0.0	0.023178807947	0.3	world	923
24819	9.0	1.0	0.0	9.0	0.0	0.035490605428	0.45454545454499995	world	827
24820	3.0	0.0	1.0	6.0	0.0	0.026548672566400002	0.6	entertainment	1100
24821	19.0	5.0	0.0	9.0	0.0	0.0372148859544	0.633333333333	business	3000
24822	0.0	24.0	0.0	7.0	0.0	0.0	0.5666666666669999	world	1200
24823	30.0	20.0	0.0	4.0	0.0	0.0197044334975	0.54	lifestyle	1600
24824	13.0	4.0	2.0	6.0	0.0	0.0281899109792	0.0	world	630
24825	3.0	1.0	0.0	4.0	0.0	0.0352112676056	0.0	business	674
24826	4.0	1.0	3.0	7.0	0.0	0.039331366765	0.0	lifestyle	1200
24827	2.0	0.0	1.0	4.0	0.0	0.029197080292	0.0	business	987
24828	8.0	1.0	0.0	9.0	0.0	0.044067796610199994	0.0	tech	2600
24829	60.0	1.0	0.0	10.0	0.0	0.020487804878	0.5	world	678
24830	4.0	11.0	0.0	7.0	0.0	0.026000000000000002	0.0	world	707
24831	9.0	1.0	1.0	5.0	0.0	0.0381526104418	0.0	business	758
24832	6.0	1.0	0.0	10.0	0.0	0.0444697833523	0.0	world	1400
24833	5.0	3.0	0.0	9.0	0.0	0.0394877267876	0.4	social_media	2000
24834	3.0	0.0	2.0	8.0	0.0	0.029929577464799996	1.0	lifestyle	736
24835	5.0	3.0	0.0	4.0	0.0	0.028325123152700003	0.1	world	1300
24836	19.0	0.0	15.0	10.0	0.0	0.0389429763561	0.0	entertainment	616
24837	12.0	4.0	2.0	6.0	0.0	0.0409057706355	0.2	entertainment	1100
24838	8.0	5.0	26.0	4.0	0.0	0.057077625570800004	0.0	entertainment	1200
24839	12.0	1.0	0.0	7.0	0.0	0.0569476082005	0.283333333333	business	1800
24840	18.0	15.0	1.0	8.0	0.0	0.0229885057471	1.0	lifestyle	22100
24841	7.0	1.0	1.0	7.0	0.0	0.06984126984130001	0.0	tech	2400
24842	13.0	2.0	0.0	10.0	0.0	0.032967032967	0.0	business	3400
24843	7.0	1.0	0.0	3.0	0.0	0.0374149659864	0.5	business	1000
24844	25.0	1.0	0.0	8.0	0.0	0.050895050895100005	0.35555555555600005	tech	1100
24845	8.0	1.0	0.0	5.0	0.0	0.025078369906	0.0	business	6900
24846	10.0	2.0	0.0	9.0	0.0	0.049645390070900006	0.0	tech	7000
24847	12.0	2.0	3.0	10.0	0.0	0.0520346897932	0.0	entertainment	2300
24848	6.0	2.0	1.0	9.0	0.0	0.045592705167199994	0.0	tech	1200
24849	11.0	1.0	0.0	4.0	0.0	0.0475504322767	0.0	world	1600
24850	3.0	2.0	1.0	9.0	0.0	0.053061224489799996	0.0	tech	2300
24851	18.0	17.0	0.0	10.0	0.0	0.0196335078534	0.2	entertainment	2600
24852	8.0	2.0	0.0	6.0	0.0	0.029315960912099998	0.0	world	1700
24853	24.0	16.0	0.0	6.0	0.0	0.0278450363196	0.666666666667	entertainment	2000
24854	7.0	1.0	1.0	6.0	0.0	0.0442073170732	1.0	world	938
24855	19.0	2.0	3.0	5.0	0.0	0.042179261862900004	0.0	social_media	1300
24856	1.0	1.0	0.0	7.0	0.0	0.0567010309278	0.0	lifestyle	14700
24857	9.0	4.0	0.0	8.0	0.0	0.0335051546392	0.0	world	566
24858	13.0	1.0	0.0	8.0	0.0	0.036926147704599996	0.2	tech	2000
24859	2.0	0.0	1.0	5.0	0.0	0.048338368580099995	0.0	entertainment	9400
24860	6.0	1.0	0.0	5.0	0.0	0.0671936758893	0.5	business	855
24861	43.0	1.0	5.0	6.0	0.0	0.0368451352907	0.6	world	1100
24862	13.0	4.0	0.0	7.0	0.0	0.0232273838631	0.0	world	966
24863	7.0	3.0	0.0	9.0	0.0	0.037216828479	0.4	world	1300
24864	16.0	2.0	1.0	7.0	0.0	0.0290697674419	1.0	world	464
24865	4.0	1.0	1.0	7.0	0.0	0.0261865793781	0.0	world	1500
24866	13.0	1.0	0.0	10.0	0.0	0.0332805071315	0.4	world	10700
24867	20.0	15.0	1.0	7.0	0.0	0.0239520958084	0.0	lifestyle	1200
24868	2.0	1.0	0.0	9.0	0.0	0.026315789473700002	0.45454545454499995	lifestyle	9400
24869	9.0	0.0	1.0	8.0	0.0	0.0514469453376	0.3	tech	18800
24870	8.0	2.0	1.0	8.0	0.0	0.0563002680965	0.0	tech	955
24871	18.0	15.0	2.0	7.0	0.0	0.0457746478873	0.0	lifestyle	9700
24872	5.0	10.0	0.0	7.0	0.0	0.041149068323	0.366666666667	entertainment	870
24873	4.0	1.0	0.0	6.0	0.0	0.0352941176471	1.0	tech	1900
24874	4.0	0.0	0.0	7.0	0.0	0.056224899598400005	0.0	tech	2800
24875	36.0	10.0	0.0	9.0	0.0	0.050721034311300005	1.0	world	3500
24876	10.0	3.0	7.0	4.0	0.0	0.0472061657033	0.7	entertainment	1200
24877	3.0	0.0	1.0	6.0	0.0	0.0382352941176	0.0	business	1100
24878	10.0	1.0	2.0	6.0	0.0	0.0223325062035	0.0	world	2700
24879	1.0	4.0	2.0	4.0	0.0	0.014814814814799999	0.45	world	6900
24880	20.0	22.0	0.0	8.0	0.0	0.024423337856200003	0.0	entertainment	2900
24881	9.0	1.0	0.0	8.0	0.0	0.0244565217391	0.433333333333	world	1400
24882	8.0	3.0	0.0	9.0	0.0	0.036832412523	0.35	tech	1100
24883	15.0	0.0	15.0	6.0	0.0	0.050167224080300006	0.633333333333	entertainment	989
24884	4.0	1.0	1.0	6.0	0.0	0.0396927016645	0.0	social_media	2500
24885	0.0	0.0	0.0	9.0	0.0	0.0	0.9	entertainment	1300
24886	11.0	2.0	0.0	4.0	0.0	0.017291066282400003	1.0	entertainment	725
24887	12.0	20.0	1.0	7.0	0.0	0.0168776371308	0.8	lifestyle	1000
24888	15.0	9.0	3.0	9.0	0.0	0.0434782608696	0.0	lifestyle	915
